page,place_overall,place_gender,nombre,tiempo_neto,division,gender
14,,13126,"Fairfield, Craig","Finish Gun
05:05:10",50-54,M
14,,13127,"Lin, Dean","Finish Gun
04:58:48",45-49,M
14,,13128,"Sereno, Brian","Finish Gun
05:04:03",40-44,M
14,,13129,"Velez, Dennis","Finish Gun
04:58:12",55-59,M
14,,13130,"Rytter, Jens","Finish Gun
05:00:35",50-54,M
14,,13131,"Chen, Hsiung Hai","Finish Gun
05:02:58",65-69,M
14,,13132,"Kennedy, Patrick","Finish Gun
05:08:49",50-54,M
14,,13133,"Fortier, Michael","Finish Gun
04:59:43",18-39,M
14,,13134,"Ice, Zane","Finish Gun
05:04:52",18-39,M
14,,13135,"Xu, Enchee","Finish Gun
05:03:57",18-39,M
14,,13136,"Mclaughlin, Declan","Finish Gun
05:07:00",55-59,M
14,,13137,"Hoey, Patrick","Finish Gun
04:58:06",55-59,M
14,,13138,"Harrison, J Shawn","Finish Gun
04:59:47",55-59,M
14,,13139,"Hilmer, Markus","Finish Gun
05:03:55",50-54,M
14,,13140,"Robles Espinosa, Oscar","Finish Gun
04:58:28",40-44,M
14,,13141,"Jagannath, Sunil","Finish Gun
04:58:46",45-49,M
14,,13142,"Renckens, Pascal","Finish Gun
05:01:31",40-44,M
14,,13143,"Gonzales, Gregory","Finish Gun
05:02:05",40-44,M
14,,13144,"Landers, Harry","Finish Gun
05:06:55",70-74,M
14,,13145,"Digirolamo, Vincenzo","Finish Gun
05:09:12",18-39,M
14,,13146,"Rivas, Diego","Finish Gun
05:05:22",40-44,M
14,,13147,"Laporta, Sean","Finish Gun
04:58:54",18-39,M
14,,13148,"Higgins, Chris","Finish Gun
04:59:38",18-39,M
14,,13149,"Kantaris, Georgios","Finish Gun
04:59:20",18-39,M
14,,13150,"Deleseleuc, Francois","Finish Gun
05:08:19",65-69,M
14,,13151,"Hinojosa, Robert","Finish Gun
04:59:20",45-49,M
14,,13152,"Izworski, Jason","Finish Gun
04:59:39",45-49,M
14,,13153,"Mercer, Mark","Finish Gun
05:07:41",45-49,M
14,,13154,"Bentlage, Daniel","Finish Gun
05:03:05",45-49,M
14,,13155,"Jones, Keegan","Finish Gun
04:58:50",18-39,M
14,,13156,"Park, Jun Ha","Finish Gun
05:06:28",45-49,M
14,,13157,"Gaasch, Wade","Finish Gun
05:07:04",65-69,M
14,,13158,"Minicucci, Franco","Finish Gun
04:58:35",60-64,M
14,,13159,"Iranzo Bernal, Ricardo","Finish Gun
05:07:27",70-74,M
14,,13160,"Snook, Jeffrey","Finish Gun
05:08:04",65-69,M
14,,13161,"Sheffield, Mason","Finish Gun
05:02:11",18-39,M
14,,13162,"Disbrow, Richard","Finish Gun
05:02:23",50-54,M
14,,13163,"Cargill, Bob","Finish Gun
05:02:10",65-69,M
14,,13164,"Neumann, Andrew","Finish Gun
05:05:30",60-64,M
14,,13165,"Albert, Nicholas","Finish Gun
04:58:43",18-39,M
14,,13166,"Lim, Boon Hwee","Finish Gun
05:01:25",55-59,M
14,,13167,"Fernandez, Rafael","Finish Gun
05:07:32",50-54,M
14,,13168,"Laroche, Justin","Finish Gun
05:05:04",18-39,M
14,,13169,"Downes, Sean","Finish Gun
05:09:41",60-64,M
14,,13170,"Elliott, Michael","Finish Gun
05:02:24",18-39,M
14,,13171,"Buckley, Peter","Finish Gun
04:58:29",45-49,M
14,,13172,"Quinn, Adam","Finish Gun
05:07:26",18-39,M
14,,13173,"Broza, Dillon","Finish Gun
05:07:11",18-39,M
14,,13174,"Kirshenbaum, Samuel","Finish Gun
05:00:25",18-39,M
14,,13175,"Huffman, Michael","Finish Gun
05:06:55",55-59,M
14,,13176,"Wells, Brandon","Finish Gun
04:59:25",18-39,M
14,,13177,"Hrabchak, Rick","Finish Gun
04:58:21",60-64,M
14,,13178,"Ito, Hugo","Finish Gun
05:04:29",65-69,M
14,,13179,"Ames, Warwick","Finish Gun
04:58:22",55-59,M
14,,13180,"Polzkill, Clayton","Finish Gun
05:05:57",18-39,M
14,,13181,"Yoo, Che Koog","Finish Gun
05:03:13",50-54,M
14,,13182,"Kane, Caleb","Finish Gun
05:00:56",18-39,M
14,,13183,"Kelly, John","Finish Gun
04:58:54",18-39,M
14,,13184,"Wong, Kenny","Finish Gun
05:01:48",18-39,M
14,,13185,"Rancourt, Alain","Finish Gun
05:04:10",60-64,M
14,,13186,"Dempsey, Brendan","Finish Gun
05:01:16",18-39,M
14,,13187,"Rancourt, Jasmin","Finish Gun
05:04:10",60-64,M
14,,13188,"Johnson, Patrick","Finish Gun
05:07:18",45-49,M
14,,13189,"Murray, Rodney","Finish Gun
05:03:21",18-39,M
14,,13190,"Rule, Ronald","Finish Gun
05:03:20",18-39,M
14,,13191,"Süßenbach, Peter","Finish Gun
05:05:45",60-64,M
14,,13192,"Ridder, Landon","Finish Gun
04:59:46",18-39,M
14,,13193,"Wells, Thomas","Finish Gun
05:10:21",65-69,M
14,,13194,"Szuciak, Michael","Finish Gun
05:04:16",18-39,M
14,,13195,"Amorntaweechai, Tossaporn","Finish Gun
05:05:36",40-44,M
14,,13196,"Kluver, Isaac","Finish Gun
05:02:23",18-39,M
14,,13197,"Darcy, Timothy","Finish Gun
05:01:10",45-49,M
14,,13198,"Hoyle, Lawrence","Finish Gun
05:01:44",60-64,M
14,,13199,"Dworkin, Drew","Finish Gun
05:09:00",18-39,M
14,,13200,"Chang, Chun Yu","Finish Gun
05:08:45",70-74,M
14,,13201,"Mcknight, John","Finish Gun
05:05:05",65-69,M
14,,13202,"Nguyen, Duy","Finish Gun
05:08:40",18-39,M
14,,13203,"Bakenhus, Dirk Ulf","Finish Gun
05:01:55",40-44,M
14,,13204,"Sandy, Ross","Finish Gun
05:02:51",45-49,M
14,,13205,"Mcfadden, John","Finish Gun
05:02:40",55-59,M
14,,13206,"Towler, Brian","Finish Gun
05:06:54",70-74,M
14,,13207,"Bhooma, Dharnidhar","Finish Gun
05:03:21",45-49,M
14,,13208,"Park, Jong Eun","Finish Gun
05:06:22",18-39,M
14,,13209,"Hayashi, Kazuhiro","Finish Gun
05:04:02",45-49,M
14,,13210,"Jimenez, Rafael","Finish Gun
05:09:17",45-49,M
14,,13211,"Uga, John","Finish Gun
05:00:57",18-39,M
14,,13212,"Kuzma, Benjamin","Finish Gun
05:05:07",18-39,M
14,,13213,"Carvalho, Daniel","Finish Gun
05:03:22",40-44,M
14,,13214,"Larose, Douglas","Finish Gun
04:59:47",18-39,M
14,,13215,"Carboni, Jeffrey","Finish Gun
04:59:57",18-39,M
14,,13216,"Hancock, Garry","Finish Gun
05:04:13",45-49,M
14,,13217,"Maher, Jeffrey","Finish Gun
04:59:34",55-59,M
14,,13218,"Zimmermann, Michael","Finish Gun
05:05:41",50-54,M
14,,13219,"Hamm, Brian","Finish Gun
05:08:30",18-39,M
14,,13220,"De Vries, Jan Jasper","Finish Gun
05:02:59",45-49,M
14,,13221,"Cosby, James","Finish Gun
05:05:51",18-39,M
14,,13222,"Wyne, Dakota","Finish Gun
05:02:34",18-39,M
14,,13223,"Jacques, Evan","Finish Gun
05:00:06",18-39,M
14,,13224,"Masasanya, Boetie Donald","Finish Gun
05:04:08",55-59,M
14,,13225,"Segalla, Matthew","Finish Gun
05:00:03",18-39,M
14,,13226,"Woodman, Noah","Finish Gun
05:00:53",18-39,M
14,,13227,"Lima, Reinaldo Hossepian","Finish Gun
05:09:01",55-59,M
14,,13228,"Griffin, Zach","Finish Gun
05:30:22",60-64,M
14,,13229,"Campbell, Daniel","Finish Gun
05:07:18",18-39,M
14,,13230,"Miller, Keith","Finish Gun
04:59:33",65-69,M
14,,13231,"Jakobs, Benedikt","Finish Gun
05:02:17",18-39,M
14,,13232,"Perez Garcia, Angel","Finish Gun
05:02:08",60-64,M
14,,13233,"Ironside, Nicholas","Finish Gun
05:01:48",18-39,M
14,,13234,"Coyne, Rick","Finish Gun
05:09:35",55-59,M
14,,13235,"Chan, David","Finish Gun
04:59:48",45-49,M
14,,13236,"Welsch, Henry","Finish Gun
05:03:54",18-39,M
14,,13237,"Kulicki, Gregory","Finish Gun
05:00:11",50-54,M
14,,13238,"Miller, Joshua","Finish Gun
04:59:26",45-49,M
14,,13239,"Beauclair, Greg","Finish Gun
05:09:04",18-39,M
14,,13240,"Marx, Oliver","Finish Gun
05:07:58",50-54,M
14,,13241,"Sievers, John","Finish Gun
05:08:59",55-59,M
14,,13242,"Toyoda, Koji","Finish Gun
05:05:30",55-59,M
14,,13243,"Coyne, William","Finish Gun
05:02:29",18-39,M
14,,13244,"Lara Jr, Santos","Finish Gun
04:59:52",18-39,M
14,,13245,"Paradis, Robert","Finish Gun
05:06:00",55-59,M
14,,13246,"Chapman, Philip","Finish Gun
05:07:29",50-54,M
14,,13247,"Woodman, Mark","Finish Gun
05:00:41",45-49,M
14,,13248,"Lin, Bin Huang","Finish Gun
05:09:46",75-79,M
14,,13249,"Glaetzer, Christoph","Finish Gun
05:05:27",50-54,M
14,,13250,"Kelemen, Brandon","Finish Gun
05:02:29",18-39,M
14,,13251,"Liston, Patrick","Finish Gun
05:10:07",18-39,M
14,,13252,"Coyne, Stephen","Finish Gun
05:05:24",60-64,M
14,,13253,"Taylor, Derek","Finish Gun
05:00:42",45-49,M
14,,13254,"Bernstein, Spencer","Finish Gun
05:06:07",18-39,M
14,,13255,"Burfoot, Amby","Finish Gun
05:08:48",75-79,M
14,,13256,"Boyko, Andriy","Finish Gun
05:05:44",50-54,M
14,,13257,"Odedina, Patryk","Finish Gun
05:10:01",18-39,M
14,,13258,"Weatherly, David","Finish Gun
05:27:30",60-64,M
14,,13259,"Alhashimi, Mohamad","Finish Gun
05:06:11",18-39,M
14,,13260,"Rizzitano, Dominic","Finish Gun
05:00:59",18-39,M
14,,13261,"Cecchini, Giuseppe","Finish Gun
05:08:16",55-59,M
14,,13262,"Thomas, Jason","Finish Gun
05:03:59",50-54,M
14,,13263,"Seeman, Tom","Finish Gun
05:06:37",60-64,M
14,,13264,"Hartge, Thomas","Finish Gun
05:09:53",65-69,M
14,,13265,"Oliva, Nestor Hugo","Finish Gun
05:06:17",60-64,M
14,,13266,"De Menezes, Phillip","Finish Gun
05:00:39",18-39,M
14,,13267,"Mazzocchi, Alberto","Finish Gun
05:10:32",60-64,M
14,,13268,"Griffiths, Brian","Finish Gun
05:08:03",18-39,M
14,,13269,"Clark, Jeffrey","Finish Gun
05:00:52",18-39,M
14,,13270,"Fine, Ryan","Finish Gun
05:04:54",45-49,M
14,,13271,"Mueller, Sean","Finish Gun
05:06:38",18-39,M
14,,13272,"Zhao, Xuelin","Finish Gun
05:06:26",60-64,M
14,,13273,"Sciarratta, Nicholas","Finish Gun
05:04:43",18-39,M
14,,13274,"Durbal, Rajesh","Finish Gun
05:00:39",45-49,M
14,,13275,"Cox, Martin","Finish Gun
05:00:55",60-64,M
14,,13276,"Kim, Hyun Seok","Finish Gun
05:09:19",18-39,M
14,,13277,"Poppi, Alessandro","Finish Gun
05:09:58",40-44,M
14,,13278,"Guidi, Alessio","Finish Gun
05:09:58",45-49,M
14,,13279,"Ramones, Daniel","Finish Gun
05:25:43",18-39,M
14,,13280,"Cassidy, James","Finish Gun
05:07:06",18-39,M
14,,13281,"Wu, Dejun","Finish Gun
05:02:24",45-49,M
14,,13282,"Kawada, Rob","Finish Gun
05:08:18",40-44,M
14,,13283,"Heberlein, Michael","Finish Gun
05:06:33",18-39,M
14,,13284,"Clarke, Travis","Finish Gun
05:01:02",18-39,M
14,,13285,"White, Chris","Finish Gun
05:04:43",18-39,M
14,,13286,"Searcy, Dana","Finish Gun
05:03:44",50-54,M
14,,13287,"Cervera, Alfonso","Finish Gun
05:10:38",18-39,M
14,,13288,"Mcdonald, Sean","Finish Gun
05:10:54",50-54,M
14,,13289,"Aikin, John","Finish Gun
05:11:29",70-74,M
14,,13290,"Perez, Pablo","Finish Gun
05:10:18",45-49,M
14,,13291,"Warren, Antony","Finish Gun
05:01:28",45-49,M
14,,13292,"Brewer, Paul","Finish Gun
05:26:22",50-54,M
14,,13293,"Dawson, James","Finish Gun
05:12:06",75-79,M
14,,13294,"Spector, Scott","Finish Gun
05:02:22",18-39,M
14,,13295,"Hennessey, Adam","Finish Gun
05:06:43",45-49,M
14,,13296,"Chiu, Carlos","Finish Gun
05:07:44",65-69,M
14,,13297,"Cammarata, Joe","Finish Gun
05:03:51",18-39,M
14,,13298,"Warren, John","Finish Gun
05:05:21",18-39,M
14,,13299,"Sacco, Angelo","Finish Gun
05:09:38",50-54,M
14,,13300,"Palen, Nicholas","Finish Gun
05:02:40",18-39,M
14,,13301,"Shimizu, Takanori","Finish Gun
05:04:55",45-49,M
14,,13302,"Sabir, Sameer","Finish Gun
05:04:23",45-49,M
14,,13303,"De Heer, Robert","Finish Gun
05:05:49",50-54,M
14,,13304,"Goliath, Adrian","Finish Gun
05:10:58",55-59,M
14,,13305,"Wilson, Trevor","Finish Gun
05:08:28",18-39,M
14,,13306,"Quigley, Adam","Finish Gun
05:03:00",18-39,M
14,,13307,"Pawlowski, Edward","Finish Gun
05:09:10",18-39,M
14,,13308,"Evans, John","Finish Gun
05:07:27",18-39,M
14,,13309,"Aota, Hideyuki","Finish Gun
05:02:25",60-64,M
14,,13310,"Williams, Paul","Finish Gun
05:05:58",40-44,M
14,,13311,"Turner, Alan","Finish Gun
05:12:24",40-44,M
14,,13312,"Ziol, Jeffrey","Finish Gun
05:10:47",60-64,M
14,,13313,"Pinar Martinez, Jorge","Finish Gun
05:12:18",45-49,M
14,,13314,"Cassarino, Nicholas","Finish Gun
05:06:44",18-39,M
14,,13315,"Harvey, Jt","Finish Gun
05:13:04",18-39,M
14,,13316,"De Souza, Juliano","Finish Gun
05:10:32",50-54,M
14,,13317,"Sutton, Parker","Finish Gun
05:13:23",18-39,M
14,,13318,"Gugliuzza, Paul","Finish Gun
05:11:32",65-69,M
14,,13319,"Le, Viet","Finish Gun
05:11:12",55-59,M
14,,13320,"Fraga, Frederico","Finish Gun
05:06:46",50-54,M
14,,13321,"Bach, Oliver","Finish Gun
05:05:45",50-54,M
14,,13322,"Mckillop, Andrew","Finish Gun
05:10:46",50-54,M
14,,13323,"Marchesini, Michele","Finish Gun
05:09:14",45-49,M
14,,13324,"Graham, Scott","Finish Gun
05:09:48",65-69,M
14,,13325,"O'Neill, Michael","Finish Gun
05:02:39",60-64,M
14,,13326,"Rayner, Bruce","Finish Gun
05:03:18",65-69,M
14,,13327,"Mchugh, Nick","Finish Gun
05:02:50",18-39,M
14,,13328,"Diaz, Dave","Finish Gun
05:13:18",75-79,M
14,,13329,"Lacre, Edsel","Finish Gun
05:05:57",45-49,M
14,,13330,"Johnston, Kyle","Finish Gun
05:05:22",18-39,M
14,,13331,"Cannell, Will","Finish Gun
05:04:51",55-59,M
14,,13332,"Pattnayak, Santosh","Finish Gun
05:10:54",60-64,M
14,,13333,"Buckley, Ray","Finish Gun
05:12:57",50-54,M
14,,13334,"Coetzee, Dirkie","Finish Gun
05:10:26",50-54,M
14,,13335,"Eid, Samir","Finish Gun
05:09:22",18-39,M
14,,13336,"Oliver, Derek","Finish Gun
05:04:15",45-49,M
14,,13337,"Maldonado, Rene","Finish Gun
05:12:50",45-49,M
14,,13338,"Harte, Patrick","Finish Gun
05:12:43",65-69,M
14,,13339,"Palanza, Beau","Finish Gun
05:11:32",18-39,M
14,,13340,"Vecchione, Gerardo","Finish Gun
05:09:58",45-49,M
14,,13341,"Cunningham, Michael","Finish Gun
05:13:20",65-69,M
14,,13342,"Ponikowski, Piotr","Finish Gun
05:14:27",60-64,M
14,,13343,"Pankiewicz, Lukasz","Finish Gun
05:14:27",45-49,M
14,,13344,"Qi, Lin","Finish Gun
05:09:18",40-44,M
14,,13345,"Baxter, Gregory","Finish Gun
05:05:40",40-44,M
14,,13346,"Chang, Martin","Finish Gun
05:06:02",55-59,M
14,,13347,"Melby, Eric","Finish Gun
05:13:06",75-79,M
14,,13348,"O'Meara, Marc","Finish Gun
05:11:25",50-54,M
14,,13349,"Geistlich, Stephane","Finish Gun
05:11:37",50-54,M
14,,13350,"Miller, Peter","Finish Gun
05:09:56",55-59,M
14,,13351,"Hengartner, Ronny","Finish Gun
05:13:51",45-49,M
14,,13352,"Armeni, Emanuele","Finish Gun
05:08:24",50-54,M
14,,13353,"Conway, Hercules","Finish Gun
05:14:45",45-49,M
14,,13354,"Stevens, Aaron","Finish Gun
05:14:55",45-49,M
14,,13355,"Spain, Asher","Finish Gun
05:08:07",18-39,M
14,,13356,"Lastimosa, Augusto","Finish Gun
05:09:01",75-79,M
14,,13357,"Kuipers, Jan","Finish Gun
05:07:45",18-39,M
14,,13358,"Ou, Lee-Kai","Finish Gun
05:14:17",50-54,M
14,,13359,"Triano, Nick","Finish Gun
05:11:11",60-64,M
14,,13360,"Rossi, Francesco","Finish Gun
05:08:48",60-64,M
14,,13361,"V Hoorik, Rob","Finish Gun
05:08:08",45-49,M
14,,13362,"Perrakis, Evangelos","Finish Gun
05:05:55",55-59,M
14,,13363,"Hall, Thomas","Finish Gun
05:09:38",60-64,M
14,,13364,"Datish, Anthony","Finish Gun
05:09:25",18-39,M
14,,13365,"Arias Rodriguez, Hector","Finish Gun
05:05:41",55-59,M
14,,13366,"Chang, Ningtung","Finish Gun
05:05:53",50-54,M
14,,13367,"Spencer, David","Finish Gun
05:11:43",70-74,M
14,,13368,"Hurley, Roderick","Finish Gun
05:05:27",45-49,M
14,,13369,"Greeley, Joseph","Finish Gun
05:15:26",18-39,M
14,,13370,"Lynch Iii, George","Finish Gun
05:09:04",18-39,M
14,,13371,"Nickerson, Sean","Finish Gun
05:05:25",40-44,M
14,,13372,"Hirata, Keisuke","Finish Gun
05:10:07",55-59,M
14,,13373,"Corson, Randall","Finish Gun
05:10:23",65-69,M
14,,13374,"Carey, Michael","Finish Gun
05:13:37",50-54,M
14,,13375,"Parra Morzan Bendezu, Jose","Finish Gun
05:15:03",50-54,M
14,,13376,"Rusenov, Rusen","Finish Gun
05:08:01",18-39,M
14,,13377,"Zubeldia Irazusta, Jose Luis","Finish Gun
05:11:30",55-59,M
14,,13378,"Tucker Iv, Earl","Finish Gun
05:13:43",18-39,M
14,,13379,"Beobide, Jon","Finish Gun
05:11:30",50-54,M
14,,13380,"Nagel, Thor","Finish Gun
05:06:21",18-39,M
14,,13381,"Traxler, Spencer","Finish Gun
05:08:30",18-39,M
14,,13382,"Buckelew, Daniel","Finish Gun
05:08:01",40-44,M
14,,13383,"Fitzpatrick, Garret","Finish Gun
05:10:48",40-44,M
14,,13384,"Wu, Chun-Chi","Finish Gun
05:09:41",60-64,M
14,,13385,"Goodin, Ken","Finish Gun
05:12:48",65-69,M
14,,13386,"Gopisetti, Srini","Finish Gun
05:08:47",50-54,M
14,,13387,"Ho, Wen-Chieh","Finish Gun
05:14:44",70-74,M
14,,13388,"Lucas, Glenn","Finish Gun
05:05:03",55-59,M
14,,13389,"Brown, Gerald","Finish Gun
05:05:34",65-69,M
14,,13390,"Paz Carreira, Jose","Finish Gun
05:15:24",55-59,M
14,,13391,"Casady, James","Finish Gun
05:06:53",50-54,M
14,,13392,"Kelly, Brian","Finish Gun
05:13:39",40-44,M
14,,13393,"Hayes, Kenneth","Finish Gun
05:08:24",50-54,M
14,,13394,"Lowman, Maurice","Finish Gun
05:14:59",45-49,M
14,,13395,"Noonan, Thomas","Finish Gun
05:05:27",18-39,M
14,,13396,"Thornton, George","Finish Gun
05:06:44",18-39,M
14,,13397,"Deflumeri, Justin","Finish Gun
05:10:37",18-39,M
14,,13398,"Lund, David","Finish Gun
05:15:53",50-54,M
14,,13399,"Fernandes, Marcello","Finish Gun
05:07:18",18-39,M
14,,13400,"Child, Ryan","Finish Gun
06:21:21",18-39,M
14,,13401,"Engström, Martin","Finish Gun
05:11:36",50-54,M
14,,13402,"Urquiza, Carlos","Finish Gun
05:06:31",18-39,M
14,,13403,"Robinson, Burgess","Finish Gun
05:06:58",18-39,M
14,,13404,"Jung, Hyun Sun","Finish Gun
05:09:29",60-64,M
14,,13405,"Perez-Verzini, Marcelo","Finish Gun
05:06:55",50-54,M
14,,13406,"Gambiza, Tamirirashe","Finish Gun
05:14:19",50-54,M
14,,13407,"Gunnarsson, Bergsteinn","Finish Gun
05:13:13",70-74,M
14,,13408,"Kilfeather, John","Finish Gun
05:13:22",50-54,M
14,,13409,"Kelley, Maverick","Finish Gun
05:09:21",18-39,M
14,,13410,"Brown, Riley","Finish Gun
05:11:26",18-39,M
14,,13411,"Husseyin, Ilkay","Finish Gun
05:15:52",55-59,M
14,,13412,"Lawrence, Michael","Finish Gun
05:08:51",45-49,M
14,,13413,"Green, Matthew","Finish Gun
05:11:44",18-39,M
14,,13414,"Mcgrath, Jonathan","Finish Gun
05:14:04",18-39,M
14,,13415,"Croft, Robert","Finish Gun
05:14:04",18-39,M
14,,13416,"Patterson, Jason","Finish Gun
05:08:30",45-49,M
14,,13417,"Brunet, Pierre","Finish Gun
05:09:10",60-64,M
14,,13418,"Cameron, Brian","Finish Gun
05:08:21",18-39,M
14,,13419,"Sandi Sanabria, Edgar","Finish Gun
05:16:05",40-44,M
14,,13420,"Tuttle, Tony","Finish Gun
05:17:29",70-74,M
14,,13421,"Goaslind, Gary","Finish Gun
05:16:15",80+,M
14,,13422,"Perez, Lennar","Finish Gun
05:15:44",45-49,M
14,,13423,"Murray, Dennis","Finish Gun
05:12:57",65-69,M
14,,13424,"Dell, Dennis","Finish Gun
05:11:24",65-69,M
14,,13425,"Viegas, Stephen","Finish Gun
05:17:42",75-79,M
14,,13426,"Mura, Steve","Finish Gun
05:12:37",18-39,M
14,,13427,"Goodman, Christopher","Finish Gun
05:13:50",40-44,M
14,,13428,"Hong, Jinki","Finish Gun
05:13:42",65-69,M
14,,13429,"González Herreros, Íñigo","Finish Gun
05:17:10",18-39,M
14,,13430,"Zayas, Thomas","Finish Gun
05:12:10",40-44,M
14,,13431,"Henriquez, Humberto","Finish Gun
05:16:04",45-49,M
14,,13432,"Markow, Dan","Finish Gun
05:31:34",18-39,M
14,,13433,"Salaverria, Andres","Finish Gun
05:06:53",65-69,M
14,,13434,"Redmann, Gerhard Horst Harald","Finish Gun
05:12:08",60-64,M
14,,13435,"Russo, Derek","Finish Gun
05:12:55",45-49,M
14,,13436,"Russo, Dario","Finish Gun
05:12:54",18-39,M
14,,13437,"Schoeps, Fernando","Finish Gun
05:07:05",45-49,M
14,,13438,"Daly, Ryan","Finish Gun
05:11:03",18-39,M
14,,13439,"Gonsalves, Matthew","Finish Gun
05:11:33",40-44,M
14,,13440,"Binzen, Jon","Finish Gun
05:10:08",65-69,M
14,,13441,"Mercier, Patrick","Finish Gun
05:18:07",18-39,M
14,,13442,"Bouchard, Tobias","Finish Gun
05:12:03",18-39,M
14,,13443,"Lin, Yung-Tsai","Finish Gun
05:08:53",60-64,M
14,,13444,"Kaewphakdee, Navarerk","Finish Gun
05:08:13",18-39,M
14,,13445,"Chen, Chiu Hsiung","Finish Gun
05:08:53",50-54,M
14,,13446,"Yang, Tien-Lee","Finish Gun
05:08:53",55-59,M
14,,13447,"Lin, Peiyan","Finish Gun
05:08:53",55-59,M
14,,13448,"Byrne, Christopher","Finish Gun
05:10:00",18-39,M
14,,13449,"Geary, Timothy","Finish Gun
05:17:13",50-54,M
14,,13450,"Leslie, Gregory","Finish Gun
05:09:24",18-39,M
14,,13451,"Gilpin, Peter","Finish Gun
05:07:42",60-64,M
14,,13452,"Padilla Pratt, Gustauo","Finish Gun
05:15:26",50-54,M
14,,13453,"Oneil, Mark","Finish Gun
05:15:11",18-39,M
14,,13454,"Santelli, Robert","Finish Gun
05:07:47",70-74,M
14,,13455,"Luengaroonroj, Natee","Finish Gun
05:16:47",50-54,M
14,,13456,"Pithukpakorn, Manop","Finish Gun
05:14:55",50-54,M
14,,13457,"Thomas, John","Finish Gun
05:09:29",45-49,M
14,,13458,"Thomas, Austin","Finish Gun
05:07:35",18-39,M
14,,13459,"Bednarek, Dominik","Finish Gun
05:12:57",40-44,M
14,,13460,"Perez, Leo Jr","Finish Gun
05:14:49",40-44,M
14,,13461,"Anderson, Jack","Finish Gun
05:08:32",18-39,M
14,,13462,"Masiello, Frank","Finish Gun
05:19:02",45-49,M
14,,13463,"Del Rio, Luis","Finish Gun
05:19:15",65-69,M
14,,13464,"Muchin, Coby","Finish Gun
05:08:13",18-39,M
14,,13465,"Powelson, Michael","Finish Gun
05:10:24",45-49,M
14,,13466,"Martin, John","Finish Gun
05:11:14",18-39,M
14,,13467,"Shaheen, John","Finish Gun
05:17:26",55-59,M
14,,13468,"Thell, Peter","Finish Gun
05:18:52",50-54,M
14,,13469,"Connors, Ryan","Finish Gun
05:15:57",40-44,M
14,,13470,"Modi, Rahul","Finish Gun
05:14:43",50-54,M
14,,13471,"Perez, Lorenzo","Finish Gun
05:08:05",18-39,M
14,,13472,"Benjamin, Chris","Finish Gun
05:10:15",18-39,M
14,,13473,"Barp, Fabio","Finish Gun
05:17:33",45-49,M
14,,13474,"Huberman, Harris","Finish Gun
05:15:21",70-74,M
14,,13475,"Verma, Deepak","Finish Gun
05:15:31",60-64,M
14,,13476,"Laitman, Robert","Finish Gun
06:05:22",65-69,M
14,,13477,"Miller, Andrew","Finish Gun
05:08:42",18-39,M
14,,13478,"Khosla, Yogen","Finish Gun
05:12:10",60-64,M
14,,13479,"Kangelaris, Michael","Finish Gun
05:08:56",40-44,M
14,,13480,"Ilowiecki, Mariusz","Finish Gun
05:12:32",60-64,M
14,,13481,"Deicicchi, David","Finish Gun
05:18:52",18-39,M
14,,13482,"Olander, Timothy","Finish Gun
05:19:55",40-44,M
14,,13483,"Chiang, Mun Kit","Finish Gun
05:17:38",55-59,M
14,,13484,"Spar, Myles","Finish Gun
05:09:17",55-59,M
14,,13485,"Day, Julian","Finish Gun
05:18:50",18-39,M
14,,13486,"Ennis, Ryan","Finish Gun
05:10:08",18-39,M
14,,13487,"Martins, Stephen","Finish Gun
05:18:35",50-54,M
14,,13488,"Morehart, James","Finish Gun
05:16:04",60-64,M
14,,13489,"Phillips, Scott","Finish Gun
05:16:39",60-64,M
14,,13490,"Dokjampa, Sarawut","Finish Gun
05:11:50",40-44,M
14,,13491,"Clifford, John","Finish Gun
05:14:16",18-39,M
14,,13492,"Hsu, Robert","Finish Gun
05:09:02",18-39,M
14,,13493,"Foster, Eddie","Finish Gun
05:15:23",18-39,M
14,,13494,"Maheshwari, Sorabh","Finish Gun
05:10:13",40-44,M
14,,13495,"Stone, Andrew","Finish Gun
05:35:42",65-69,M
14,,13496,"Serra, Andrew","Finish Gun
05:09:11",18-39,M
14,,13497,"Hörner, Bodo","Finish Gun
05:14:16",60-64,M
14,,13498,"Golek, Seweryn","Finish Gun
05:12:15",40-44,M
14,,13499,"Watthanayontkit, Surasak","Finish Gun
05:11:02",45-49,M
14,,13500,"Jardine, Dick","Finish Gun
05:20:23",70-74,M
14,,13501,"Blackman, Lawrence","Finish Gun
05:19:51",75-79,M
14,,13502,"Leblond, Sebastien","Finish Gun
05:18:30",18-39,M
14,,13503,"Kilmartin, Dara","Finish Gun
05:11:01",55-59,M
14,,13504,"Mckenzie, Frank","Finish Gun
05:35:38",55-59,M
14,,13505,"Farren, Tyler","Finish Gun
05:18:18",18-39,M
14,,13506,"Pena, Jose","Finish Gun
05:10:32",45-49,M
14,,13507,"Mcgee, Michael","Finish Gun
05:12:04",40-44,M
14,,13508,"Ruiz, Pedro","Finish Gun
05:20:32",50-54,M
14,,13509,"Graziano, Mitchel","Finish Gun
05:10:20",18-39,M
14,,13510,"Weiss, William","Finish Gun
05:14:47",18-39,M
14,,13511,"Bhattacharya, Biswajit","Finish Gun
05:15:39",55-59,M
